age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previously_contacted
72,Retired,Married,Primary,No,1388.0,No,No,Telephone,20,Oct,513,1.0,-1,0,Yes,0
77,Retired,Married,Secondary,No,1807.0,No,No,Telephone,20,Oct,373,1.0,-1,0,Yes,0
36,Technician,Married,Secondary,No,480.0,No,No,Cellular,20,Oct,213,1.0,-1,0,Yes,0
43,Technician,Married,Secondary,No,69.0,Yes,Yes,Cellular,20,Oct,304,1.0,337,1,No,1
65,Retired,Married,Secondary,No,571.0,Yes,No,Cellular,20,Oct,349,1.0,183,2,Yes,1
54,Technician,Married,Secondary,No,3462.0,No,Yes,Cellular,20,Oct,595,2.0,187,2,Yes,1
32,Blue-collar,Married,Primary,No,400.0,No,No,Cellular,20,Oct,76,2.0,-1,0,No,0
25,Student,Single,Secondary,No,3165.0,No,No,Telephone,20,Oct,251,2.0,-1,0,No,0
46,Admin.,Single,Secondary,No,1693.0,Yes,No,Cellular,20,Oct,427,1.0,-1,0,Yes,0
28,Management,Single,Tertiary,No,80.0,No,No,Cellular,20,Oct,676,2.0,146,2,Yes,1
61,Management,Married,Tertiary,No,267.0,No,No,Cellular,21,Oct,192,3.0,184,1,Yes,1
53,Housemaid,Married,Primary,No,2581.0,No,No,Cellular,21,Oct,828,1.0,189,1,Yes,1
38,Blue-collar,Divorced,Secondary,No,0.0,Yes,No,Cellular,21,Oct,576,1.0,183,4,Yes,1
69,Retired,Married,Tertiary,No,473.0,No,No,Cellular,21,Oct,110,1.0,106,2,No,1
53,Management,Divorced,Tertiary,No,3370.0,No,No,Cellular,21,Oct,180,1.0,334,3,No,1
27,Student,Single,Tertiary,No,1134.0,No,No,Cellular,21,Oct,825,1.0,183,4,Yes,1
74,Retired,Married,Tertiary,No,3462.0,No,No,Telephone,21,Oct,129,3.0,-1,0,No,0
67,Retired,Married,Tertiary,No,3462.0,No,No,Cellular,21,Oct,1206,1.0,-1,0,No,0
55,Unemployed,Divorced,Secondary,No,309.0,No,No,Cellular,21,Oct,467,2.0,184,1,Yes,1
33,Management,Single,Tertiary,No,3462.0,No,No,Cellular,21,Oct,512,2.0,184,1,Yes,1
27,Student,Single,Tertiary,No,3462.0,No,No,Cellular,21,Oct,99,1.0,-1,0,No,0
87,Retired,Divorced,Primary,No,3462.0,No,No,Telephone,21,Oct,749,1.0,-1,0,Yes,0
57,Management,Married,Tertiary,No,375.0,No,No,Cellular,21,Oct,135,1.0,-1,0,Yes,0
33,Self-employed,Single,Tertiary,No,658.0,Yes,No,Cellular,21,Oct,307,1.0,208,1,Yes,1
51,Technician,Married,Secondary,No,371.0,Yes,Yes,Cellular,21,Oct,287,1.0,-1,0,Yes,0
76,Retired,Divorced,Primary,No,2693.0,No,No,Cellular,21,Oct,107,2.0,-1,0,Yes,0
64,Management,Married,Tertiary,No,3462.0,No,No,Cellular,21,Oct,200,1.0,-1,0,Yes,0
35,Technician,Single,Secondary,No,70.0,Yes,No,Cellular,21,Oct,197,2.0,188,2,No,1
19,Student,Single,Secondary,No,329.0,No,No,Cellular,22,Oct,252,2.0,-1,0,Yes,0
33,Admin.,Married,Tertiary,No,79.0,Yes,No,Cellular,22,Oct,249,2.0,335,2,Yes,1
55,Management,Divorced,Tertiary,No,0.0,No,No,Cellular,22,Oct,360,5.0,-1,0,Yes,0
31,Blue-collar,Single,Secondary,No,3462.0,No,No,Cellular,22,Oct,257,1.0,128,3,Yes,1
92,Retired,Married,Secondary,No,775.0,No,No,Cellular,22,Oct,313,3.0,-1,0,Yes,0
35,Technician,Married,Secondary,No,2779.0,No,No,Cellular,22,Oct,118,2.0,-1,0,Yes,0
30,Technician,Single,Tertiary,No,411.0,No,No,Cellular,22,Oct,127,3.0,149,2,Yes,1
68,Retired,Single,Tertiary,No,2144.0,No,No,Cellular,22,Oct,277,1.0,184,2,Yes,1
42,Admin.,Divorced,Secondary,No,527.0,No,Yes,Cellular,22,Oct,181,1.0,185,1,Yes,1
41,Technician,Single,Tertiary,No,431.0,No,No,Cellular,22,Oct,133,1.0,107,2,Yes,1
35,Management,Single,Tertiary,No,1750.0,Yes,No,Cellular,22,Oct,422,1.0,175,4,No,1
32,Management,Single,Tertiary,No,643.0,No,No,Cellular,22,Oct,287,1.0,-1,0,No,0
29,Self-employed,Married,Secondary,No,123.0,No,Yes,Cellular,22,Oct,247,1.0,184,3,Yes,1
70,Retired,Married,Secondary,No,2064.0,No,No,Cellular,22,Oct,334,1.0,-1,0,No,0
54,Admin.,Married,Secondary,No,0.0,No,No,Cellular,22,Oct,391,2.0,-1,0,No,0
27,Blue-collar,Single,Secondary,No,3462.0,No,No,Cellular,22,Oct,504,1.0,183,2,Yes,1
78,Retired,Married,Secondary,No,3462.0,No,No,Telephone,22,Oct,1002,4.0,-1,0,Yes,0
82,Retired,Married,Primary,No,3462.0,No,No,Cellular,22,Oct,306,3.0,107,1,Yes,1
29,Technician,Single,Tertiary,No,2178.0,No,No,Cellular,22,Oct,260,2.0,139,1,Yes,1
78,Retired,Divorced,Primary,No,229.0,No,No,Telephone,22,Oct,97,1.0,-1,0,Yes,0
55,Services,Married,Secondary,No,0.0,No,No,Cellular,22,Oct,102,1.0,106,1,No,1
76,Retired,Married,Tertiary,No,2991.0,No,No,Cellular,22,Oct,344,1.0,183,1,Yes,1
69,Management,Married,Secondary,No,4.0,No,No,Cellular,23,Oct,114,4.0,-1,0,No,0
38,Management,Married,Tertiary,No,3462.0,No,No,Cellular,23,Oct,336,2.0,184,5,Yes,1
60,Technician,Married,Secondary,No,3462.0,No,No,Cellular,23,Oct,270,3.0,185,1,Yes,1
33,Services,Divorced,Secondary,No,2411.0,Yes,No,Cellular,23,Oct,130,1.0,161,1,Yes,1
43,Blue-collar,Married,Secondary,No,3462.0,No,No,Cellular,23,Oct,210,1.0,-1,0,Yes,0
61,Retired,Married,Secondary,No,86.0,No,No,Cellular,23,Oct,149,1.0,-1,0,Yes,0
43,Technician,Single,Secondary,No,3462.0,No,No,Cellular,23,Oct,476,1.0,74,2,Yes,1
73,Retired,Married,Primary,No,796.0,No,No,Cellular,23,Oct,427,1.0,182,2,Yes,1
39,Technician,Married,Secondary,No,0.0,Yes,No,Cellular,23,Oct,622,1.0,184,1,No,1
57,Management,Married,Primary,No,3462.0,No,No,Cellular,23,Oct,255,4.0,185,2,Yes,1
33,Management,Married,Tertiary,No,3462.0,No,No,Cellular,23,Oct,438,1.0,430,2,Yes,1
77,Management,Married,Secondary,No,1780.0,Yes,No,Cellular,23,Oct,221,2.0,183,3,Yes,1
45,Technician,Married,Secondary,No,1673.0,No,No,Cellular,23,Oct,76,1.0,-1,0,No,0
35,Technician,Single,Secondary,No,183.0,No,No,Cellular,23,Oct,281,1.0,52,4,Yes,1
37,Admin.,Single,Secondary,No,0.0,No,No,Cellular,23,Oct,93,1.0,-1,0,No,0
59,Retired,Married,Primary,No,3462.0,No,No,Telephone,23,Oct,257,2.0,126,3,Yes,1
39,Management,Single,Tertiary,No,416.0,No,No,Cellular,23,Oct,56,4.0,-1,0,No,0
76,Retired,Married,Secondary,No,3462.0,No,No,Telephone,23,Oct,282,2.0,-1,0,Yes,0
40,Admin.,Married,Tertiary,No,1108.0,No,No,Cellular,26,Oct,61,2.0,76,3,No,1
42,Management,Married,Tertiary,No,2463.0,No,No,Cellular,26,Oct,183,2.0,-1,0,No,0
40,Admin.,Married,Secondary,No,0.0,No,No,Cellular,26,Oct,87,2.0,200,2,No,1
44,Management,Divorced,Tertiary,No,36.0,No,No,Cellular,26,Oct,127,2.0,153,3,No,1
70,Blue-collar,Married,Tertiary,No,353.0,No,No,Cellular,26,Oct,110,2.0,-1,0,No,0
59,Retired,Married,Tertiary,No,1425.0,No,No,Cellular,26,Oct,151,2.0,77,3,No,1
52,Admin.,Married,Secondary,No,722.0,No,No,Cellular,26,Oct,99,2.0,185,3,No,1
46,Admin.,Married,Secondary,No,0.0,Yes,No,Cellular,26,Oct,87,1.0,185,2,No,1
70,Retired,Married,Secondary,No,2815.0,No,No,Cellular,26,Oct,67,1.0,-1,0,No,0
73,Retired,Married,Primary,No,542.0,No,No,Cellular,26,Oct,355,1.0,180,5,Yes,1
50,Technician,Single,Secondary,No,3462.0,No,No,Cellular,26,Oct,298,1.0,-1,0,No,0
82,Housemaid,Divorced,Primary,No,1381.0,No,No,Cellular,27,Oct,156,1.0,-1,0,No,0
81,Retired,Married,Primary,No,243.0,No,No,Cellular,27,Oct,131,1.0,-1,0,Yes,0
55,Admin.,Married,Secondary,No,865.0,Yes,No,Cellular,27,Oct,96,1.0,111,3,No,1
52,Technician,Married,Secondary,No,1373.0,No,No,Cellular,27,Oct,157,1.0,-1,0,No,0
41,Blue-collar,Single,Secondary,No,942.0,No,No,Cellular,27,Oct,143,1.0,188,1,Yes,1
58,Blue-collar,Married,Secondary,No,3027.0,Yes,No,Cellular,27,Oct,120,1.0,186,1,No,1
57,Technician,Married,Secondary,No,254.0,No,No,Cellular,27,Oct,207,1.0,-1,0,Yes,0
46,Management,Single,Tertiary,No,311.0,Yes,Yes,Cellular,27,Oct,96,1.0,158,1,No,1
28,Technician,Single,Secondary,No,0.0,Yes,No,Cellular,27,Oct,96,1.0,267,1,Yes,1
38,Blue-collar,Single,Secondary,No,0.0,No,No,Cellular,27,Oct,297,1.0,75,3,Yes,1
30,Management,Single,Tertiary,No,398.0,No,No,Cellular,27,Oct,102,1.0,180,3,Yes,1
52,Services,Married,Secondary,No,992.0,Yes,No,Cellular,27,Oct,424,1.0,515,1,Yes,1
22,Student,Single,Secondary,No,23.0,No,No,Cellular,27,Oct,137,1.0,-1,0,Yes,0
53,Blue-collar,Married,Primary,No,732.0,No,No,Cellular,27,Oct,759,2.0,-1,0,Yes,0
60,Admin.,Married,Secondary,No,3462.0,Yes,No,Cellular,27,Oct,624,1.0,-1,0,Yes,0
66,Retired,Married,Primary,No,747.0,No,No,Telephone,27,Oct,515,1.0,-1,0,No,0
70,Retired,Married,Secondary,No,616.0,No,No,Cellular,27,Oct,89,1.0,-1,0,No,0
55,Technician,Married,Secondary,No,0.0,Yes,Yes,Cellular,27,Oct,88,1.0,-1,0,No,0
54,Admin.,Married,Secondary,No,140.0,No,No,Telephone,27,Oct,521,2.0,-1,0,No,0
59,Housemaid,Married,Secondary,No,0.0,No,No,Telephone,27,Oct,376,1.0,81,3,No,1
80,Retired,Married,Secondary,No,87.0,No,No,Telephone,27,Oct,219,2.0,-1,0,No,0
56,Management,Married,Secondary,No,0.0,No,No,Cellular,27,Oct,298,1.0,111,8,Yes,1
33,Management,Single,Tertiary,No,373.0,No,Yes,Cellular,27,Oct,259,1.0,-1,0,No,0
71,Technician,Married,Tertiary,No,383.0,No,No,Cellular,27,Oct,327,2.0,183,3,No,1
76,Retired,Married,Secondary,No,992.0,No,No,Cellular,27,Oct,139,2.0,-1,0,No,0
38,Housemaid,Divorced,Secondary,No,70.0,No,No,Cellular,27,Oct,255,3.0,148,1,Yes,1
44,Management,Single,Tertiary,No,3462.0,No,No,Cellular,27,Oct,418,2.0,-1,0,Yes,0
69,Retired,Divorced,Secondary,No,3462.0,No,No,Telephone,27,Oct,146,2.0,56,1,Yes,1
65,Retired,Married,Secondary,No,1624.0,No,No,Cellular,27,Oct,189,2.0,-1,0,No,0
34,Admin.,Single,Tertiary,No,18.0,Yes,Yes,Cellular,27,Oct,114,1.0,180,1,No,1
60,Housemaid,Married,Primary,No,182.0,No,No,Cellular,27,Oct,83,2.0,76,3,No,1
29,Services,Single,Tertiary,No,1788.0,No,No,Cellular,27,Oct,353,1.0,-1,0,Yes,0
52,Services,Married,Secondary,No,659.0,No,No,Cellular,27,Oct,113,1.0,-1,0,Yes,0
36,Student,Single,Tertiary,No,129.0,No,No,Cellular,27,Oct,149,1.0,-1,0,Yes,0
33,Management,Single,Tertiary,No,3170.0,No,No,Cellular,28,Oct,246,2.0,-1,0,No,0
63,Retired,Married,Tertiary,No,937.0,No,No,Cellular,28,Oct,219,2.0,-1,0,No,0
30,Management,Single,Tertiary,No,3462.0,No,No,Cellular,28,Oct,108,1.0,-1,0,No,0
29,Technician,Married,Secondary,No,1599.0,Yes,No,Cellular,28,Oct,95,1.0,112,2,No,1
61,Retired,Married,Secondary,No,89.0,No,No,Cellular,28,Oct,154,1.0,181,2,No,1
50,Management,Married,Tertiary,No,3462.0,No,Yes,Cellular,28,Oct,96,1.0,-1,0,Yes,0
65,Admin.,Married,Secondary,No,3462.0,Yes,No,Telephone,28,Oct,149,1.0,-1,0,No,0
54,Admin.,Divorced,Secondary,No,735.0,No,No,Cellular,28,Oct,300,1.0,-1,0,No,0
26,Student,Single,Secondary,No,603.0,No,No,Cellular,28,Oct,73,1.0,-1,0,No,0
67,Retired,Married,Primary,No,2.0,No,No,Cellular,28,Oct,1118,1.0,-1,0,No,0
68,Retired,Married,Primary,No,3462.0,No,No,Cellular,28,Oct,210,1.0,-1,0,No,0
74,Retired,Married,Tertiary,No,1742.0,No,No,Cellular,28,Oct,1092,1.0,-1,0,No,0
75,Self-employed,Married,Secondary,No,3462.0,No,No,Telephone,28,Oct,509,1.0,-1,0,Yes,0
27,Management,Single,Tertiary,No,390.0,No,No,Cellular,28,Oct,190,1.0,82,1,No,1
65,Retired,Married,Primary,No,1004.0,No,No,Cellular,28,Oct,371,1.0,-1,0,Yes,0
64,Retired,Married,Secondary,No,3462.0,No,No,Cellular,28,Oct,501,1.0,-1,0,Yes,0
38,Technician,Single,Tertiary,No,1727.0,No,No,Telephone,28,Oct,182,2.0,-1,0,No,0
42,Blue-collar,Married,Secondary,No,3213.0,No,No,Telephone,28,Oct,172,1.0,-1,0,No,0
30,Admin.,Single,Secondary,No,914.0,Yes,No,Cellular,28,Oct,524,3.0,272,1,Yes,1
57,Housemaid,Married,Tertiary,No,2326.0,No,No,Cellular,28,Oct,207,1.0,194,1,Yes,1
31,Management,Married,Tertiary,No,81.0,Yes,No,Cellular,29,Oct,164,2.0,-1,0,Yes,0
52,Blue-collar,Married,Secondary,No,2230.0,No,No,Cellular,29,Oct,423,3.0,-1,0,Yes,0
25,Management,Single,Tertiary,No,667.0,No,No,Cellular,29,Oct,408,2.0,-1,0,No,0
36,Management,Married,Tertiary,No,203.0,No,No,Cellular,29,Oct,139,1.0,-1,0,Yes,0
55,Management,Married,Tertiary,No,3462.0,No,No,Cellular,29,Oct,247,2.0,-1,0,No,0
64,Management,Married,Tertiary,No,3462.0,No,No,Cellular,29,Oct,164,1.0,-1,0,Yes,0
54,Technician,Married,Secondary,No,240.0,Yes,No,Cellular,29,Oct,142,1.0,-1,0,Yes,0
26,Admin.,Single,Secondary,No,338.0,No,No,Cellular,29,Oct,209,1.0,188,2,Yes,1
51,Self-employed,Single,Secondary,No,0.0,No,No,Cellular,29,Oct,1707,2.0,-1,0,Yes,0
72,Retired,Married,Secondary,No,0.0,No,No,Cellular,29,Oct,189,3.0,-1,0,Yes,0
30,Management,Single,Tertiary,No,0.0,No,No,Cellular,29,Oct,437,2.0,-1,0,No,0
30,Management,Married,Tertiary,No,944.0,No,No,Cellular,29,Oct,251,2.0,-1,0,Yes,0
61,Blue-collar,Married,Secondary,No,272.0,No,No,Cellular,29,Oct,318,1.0,269,1,No,1
60,Blue-collar,Married,Primary,No,5.0,No,No,Cellular,29,Oct,401,1.0,-1,0,Yes,0
30,Management,Single,Tertiary,No,697.0,No,No,Cellular,29,Oct,215,3.0,80,5,Yes,1
39,Management,Married,Tertiary,No,53.0,Yes,No,Cellular,29,Oct,679,1.0,-1,0,No,0
45,Admin.,Divorced,Secondary,No,0.0,No,No,Cellular,29,Oct,264,1.0,-1,0,Yes,0
32,Unemployed,Single,Tertiary,No,685.0,Yes,No,Cellular,29,Oct,262,1.0,204,1,No,1
66,Retired,Married,Tertiary,No,1948.0,No,No,Cellular,29,Oct,106,2.0,269,2,Yes,1
50,Technician,Married,Secondary,No,3462.0,No,No,Cellular,29,Oct,215,2.0,78,2,Yes,1
54,Housemaid,Married,Secondary,No,962.0,Yes,No,Cellular,29,Oct,288,3.0,-1,0,Yes,0
28,Student,Single,Tertiary,No,2306.0,No,No,Cellular,29,Oct,140,2.0,-1,0,No,0
35,Admin.,Single,Tertiary,No,980.0,No,No,Cellular,29,Oct,68,2.0,-1,0,No,0
47,Management,Single,Tertiary,No,551.0,No,No,Cellular,29,Oct,124,1.0,-1,0,Yes,0
53,Technician,Married,Tertiary,No,395.0,No,No,Cellular,29,Oct,136,1.0,148,1,Yes,1
47,Management,Single,Tertiary,No,159.0,No,No,Telephone,29,Oct,220,3.0,155,3,Yes,1
80,Retired,Married,Primary,No,997.0,No,No,Cellular,29,Oct,746,2.0,86,1,Yes,1
61,Management,Married,Tertiary,No,477.0,Yes,No,Cellular,29,Oct,377,1.0,520,1,Yes,1
34,Technician,Single,Secondary,No,920.0,Yes,No,Cellular,29,Oct,250,1.0,342,5,No,1
47,Management,Married,Tertiary,No,3462.0,No,No,Cellular,29,Oct,424,2.0,213,3,Yes,1
36,Technician,Married,Tertiary,No,1327.0,No,No,Cellular,29,Oct,174,2.0,-1,0,No,0
62,Blue-collar,Married,Primary,No,115.0,No,No,Telephone,29,Oct,157,4.0,183,3,No,1
30,Technician,Single,Secondary,No,853.0,No,No,Cellular,29,Oct,279,1.0,148,1,Yes,1
21,Student,Single,Primary,No,3462.0,No,No,Cellular,29,Oct,445,1.0,-1,0,Yes,0
56,Retired,Married,Primary,No,1947.0,No,No,Cellular,30,Oct,631,2.0,149,3,No,1
67,Blue-collar,Married,Tertiary,No,3462.0,No,No,Telephone,30,Oct,70,3.0,-1,0,No,0
62,Management,Married,Tertiary,No,3462.0,No,No,Cellular,30,Oct,212,2.0,-1,0,Yes,0
37,Management,Married,Tertiary,No,3462.0,Yes,No,Cellular,30,Oct,176,5.0,158,7,No,1
41,Unemployed,Married,Tertiary,No,0.0,No,No,Cellular,30,Oct,373,3.0,-1,0,Yes,0
84,Retired,Married,Primary,No,1791.0,No,No,Telephone,30,Oct,62,3.0,-1,0,No,0
32,Management,Single,Tertiary,No,2846.0,Yes,No,Cellular,30,Oct,160,1.0,-1,0,No,0
30,Technician,Single,Tertiary,No,53.0,No,No,Cellular,30,Oct,155,1.0,184,1,No,1
33,Management,Single,Tertiary,No,2934.0,No,No,Cellular,30,Oct,59,1.0,-1,0,No,0
49,Management,Divorced,Tertiary,No,348.0,No,No,Cellular,30,Oct,125,1.0,-1,0,Yes,0
26,Technician,Single,Secondary,No,44.0,No,No,Cellular,30,Oct,217,1.0,-1,0,Yes,0
36,Blue-collar,Married,Secondary,No,1193.0,No,No,Cellular,30,Oct,640,1.0,-1,0,Yes,0
87,Retired,Married,Primary,No,230.0,No,No,Cellular,30,Oct,144,1.0,-1,0,Yes,0
61,Retired,Married,Primary,No,3462.0,No,No,Cellular,30,Oct,480,1.0,-1,0,Yes,0
52,Self-employed,Married,Tertiary,No,730.0,Yes,No,Cellular,30,Oct,180,2.0,-1,0,No,0
47,Unemployed,Married,Tertiary,No,1725.0,Yes,Yes,Cellular,30,Oct,183,2.0,-1,0,No,0
70,Retired,Married,Secondary,No,2384.0,No,No,Cellular,30,Oct,196,2.0,-1,0,Yes,0
60,Management,Married,Tertiary,No,3401.0,No,No,Cellular,30,Oct,294,1.0,270,1,Yes,1
41,Services,Married,Tertiary,No,881.0,No,No,Cellular,30,Oct,257,3.0,-1,0,Yes,0
46,Housemaid,Married,Primary,No,3462.0,No,No,Cellular,30,Oct,175,1.0,197,1,Yes,1
22,Student,Single,Secondary,No,1522.0,No,No,Cellular,30,Oct,368,2.0,-1,0,Yes,0
51,Blue-collar,Married,Secondary,No,1585.0,No,No,Telephone,30,Oct,152,4.0,-1,0,No,0
60,Retired,Divorced,Secondary,No,3462.0,No,No,Cellular,30,Oct,416,2.0,-1,0,Yes,0
28,Student,Single,Tertiary,No,3462.0,No,No,Telephone,30,Oct,177,2.0,-1,0,No,0
60,Retired,Divorced,Primary,No,3462.0,No,No,Telephone,2,Nov,105,2.0,-1,0,No,0
33,Management,Married,Tertiary,No,3301.0,Yes,No,Cellular,2,Nov,131,2.0,171,2,No,1
37,Management,Married,Primary,No,1506.0,No,No,Cellular,2,Nov,101,3.0,80,3,No,1
57,Management,Married,Tertiary,No,1832.0,Yes,No,Cellular,2,Nov,131,2.0,-1,0,No,0
20,Student,Single,Primary,No,0.0,No,No,Cellular,2,Nov,69,4.0,182,4,No,1
33,Management,Single,Tertiary,No,2485.0,Yes,No,Cellular,2,Nov,91,2.0,-1,0,No,0
30,Technician,Single,Secondary,No,846.0,No,No,Cellular,2,Nov,75,2.0,-1,0,No,0
29,Technician,Single,Secondary,No,3462.0,No,No,Cellular,2,Nov,59,2.0,-1,0,No,0
38,Technician,Married,Tertiary,No,732.0,No,No,Cellular,2,Nov,53,2.0,161,1,No,1
70,Technician,Married,Secondary,No,3020.0,No,No,Telephone,2,Nov,358,2.0,186,1,No,1
39,Technician,Married,Tertiary,No,508.0,No,No,Cellular,2,Nov,154,3.0,-1,0,No,0
51,Technician,Married,Secondary,No,39.0,No,No,Cellular,2,Nov,173,1.0,-1,0,No,0
32,Management,Single,Tertiary,No,3462.0,No,No,Cellular,2,Nov,92,3.0,-1,0,No,0
65,Retired,Married,Primary,No,1992.0,No,No,Telephone,2,Nov,459,1.0,-1,0,No,0
32,Technician,Single,Tertiary,No,600.0,No,No,Cellular,2,Nov,272,1.0,-1,0,No,0
29,Student,Single,Tertiary,No,3054.0,No,No,Cellular,2,Nov,204,1.0,186,7,No,1
54,Technician,Married,Secondary,No,473.0,No,Yes,Cellular,2,Nov,182,1.0,81,1,Yes,1
33,Management,Single,Tertiary,No,576.0,No,No,Cellular,2,Nov,144,1.0,-1,0,No,0
35,Self-employed,Single,Tertiary,No,3462.0,No,No,Cellular,2,Nov,188,1.0,186,1,Yes,1
32,Student,Married,Secondary,No,833.0,Yes,No,Telephone,2,Nov,227,5.0,164,3,No,1
26,Admin.,Married,Tertiary,No,906.0,No,No,Cellular,2,Nov,109,1.0,160,1,No,1
35,Technician,Married,Secondary,No,580.0,Yes,No,Cellular,2,Nov,180,2.0,171,1,No,1
51,Technician,Married,Secondary,No,580.0,Yes,No,Telephone,2,Nov,117,5.0,-1,0,No,0
58,Admin.,Married,Secondary,No,2777.0,Yes,No,Telephone,2,Nov,214,3.0,-1,0,No,0
59,Management,Married,Secondary,No,3462.0,No,No,Cellular,2,Nov,162,2.0,-1,0,Yes,0
66,Housemaid,Married,Primary,No,922.0,No,No,Telephone,2,Nov,83,4.0,101,4,No,1
25,Unemployed,Married,Secondary,No,1404.0,Yes,No,Cellular,2,Nov,85,2.0,-1,0,No,0
72,Retired,Single,Tertiary,No,1285.0,No,No,Telephone,2,Nov,179,5.0,98,2,No,1
55,Management,Divorced,Tertiary,No,2037.0,No,No,Cellular,2,Nov,209,2.0,273,1,Yes,1
29,Student,Single,Secondary,No,3462.0,No,No,Cellular,2,Nov,46,3.0,-1,0,Yes,0
35,Management,Married,Tertiary,No,1133.0,Yes,No,Cellular,3,Nov,102,1.0,-1,0,Yes,0
44,Technician,Married,Tertiary,No,1818.0,Yes,Yes,Cellular,3,Nov,88,2.0,83,2,No,1
44,Admin.,Married,Secondary,No,205.0,No,No,Cellular,3,Nov,289,1.0,-1,0,Yes,0
48,Management,Married,Secondary,No,0.0,Yes,Yes,Cellular,3,Nov,1233,1.0,351,2,Yes,1
35,Admin.,Divorced,Secondary,No,1224.0,Yes,No,Cellular,3,Nov,187,1.0,-1,0,Yes,0
37,Management,Married,Tertiary,No,238.0,No,No,Cellular,3,Nov,149,1.0,-1,0,Yes,0
36,Management,Single,Tertiary,No,62.0,Yes,No,Cellular,3,Nov,566,1.0,182,7,Yes,1
52,Admin.,Single,Secondary,No,2398.0,Yes,No,Cellular,3,Nov,412,1.0,-1,0,Yes,0
55,Management,Single,Tertiary,No,0.0,No,No,Cellular,3,Nov,222,3.0,187,3,No,1
67,Retired,Divorced,Secondary,No,704.0,No,No,Cellular,3,Nov,537,1.0,-1,0,Yes,0
36,Self-employed,Married,Tertiary,No,506.0,No,No,Cellular,3,Nov,217,1.0,70,2,Yes,1
64,Retired,Married,Primary,No,3462.0,No,No,Cellular,3,Nov,195,1.0,-1,0,No,0
34,Management,Single,Tertiary,No,382.0,No,No,Cellular,3,Nov,193,1.0,-1,0,No,0
64,Management,Married,Secondary,No,2352.0,No,No,Cellular,3,Nov,181,4.0,183,7,Yes,1
45,Housemaid,Married,Secondary,No,360.0,No,No,Cellular,3,Nov,215,1.0,-1,0,Yes,0
29,Technician,Single,Secondary,No,938.0,No,No,Cellular,3,Nov,358,1.0,-1,0,Yes,0
40,Blue-collar,Married,Secondary,No,1508.0,No,No,Cellular,3,Nov,177,2.0,85,3,No,1
33,Services,Married,Secondary,No,1697.0,No,No,Cellular,3,Nov,179,1.0,-1,0,Yes,0
62,Housemaid,Married,Secondary,No,2.0,No,No,Cellular,3,Nov,322,1.0,-1,0,Yes,0
27,Management,Single,Tertiary,No,1720.0,No,No,Cellular,3,Nov,284,2.0,273,1,Yes,1
38,Unemployed,Married,Tertiary,No,2812.0,Yes,No,Cellular,3,Nov,322,1.0,187,1,No,1
76,Retired,Married,Primary,No,1492.0,No,No,Telephone,3,Nov,383,1.0,-1,0,Yes,0
36,Unemployed,Married,Tertiary,No,3462.0,Yes,No,Cellular,4,Nov,116,4.0,154,1,No,1
18,Student,Single,Secondary,No,156.0,No,No,Cellular,4,Nov,298,2.0,82,4,No,1
33,Admin.,Married,Secondary,No,0.0,No,No,Cellular,4,Nov,86,3.0,-1,0,No,0
50,Management,Married,Tertiary,No,112.0,Yes,No,Cellular,4,Nov,70,5.0,85,5,No,1
31,Management,Married,Tertiary,No,1812.0,No,No,Cellular,4,Nov,138,1.0,84,2,No,1
69,Technician,Married,Tertiary,No,482.0,No,No,Cellular,4,Nov,101,1.0,-1,0,No,0
29,Admin.,Single,Secondary,No,2.0,No,No,Cellular,4,Nov,85,1.0,142,1,No,1
42,Management,Married,Tertiary,No,520.0,No,No,Cellular,4,Nov,158,1.0,-1,0,No,0
34,Management,Married,Tertiary,No,1778.0,No,No,Cellular,4,Nov,358,1.0,162,2,Yes,1
61,Management,Married,Tertiary,No,3462.0,No,No,Cellular,4,Nov,199,1.0,275,3,No,1
34,Management,Married,Tertiary,No,527.0,No,No,Cellular,4,Nov,272,1.0,-1,0,No,0
33,Management,Single,Tertiary,No,3462.0,No,No,Cellular,4,Nov,572,1.0,-1,0,No,0
31,Management,Single,Tertiary,No,220.0,Yes,No,Cellular,4,Nov,257,2.0,184,2,No,1
49,Technician,Married,Secondary,No,402.0,No,No,Cellular,5,Nov,76,2.0,-1,0,No,0
42,Management,Married,Tertiary,No,603.0,Yes,No,Cellular,5,Nov,298,5.0,-1,0,No,0
78,Retired,Divorced,Primary,No,55.0,No,No,Telephone,5,Nov,143,3.0,90,1,No,1
55,Blue-collar,Married,Secondary,No,3462.0,No,No,Telephone,5,Nov,111,6.0,511,4,No,1
73,Retired,Married,Secondary,No,19.0,No,No,Cellular,5,Nov,509,2.0,-1,0,No,0
54,Technician,Married,Secondary,No,0.0,No,No,Cellular,6,Nov,464,5.0,192,8,Yes,1
78,Retired,Married,Tertiary,No,226.0,No,No,Telephone,6,Nov,136,1.0,-1,0,No,0
31,Technician,Married,Secondary,No,2440.0,No,No,Cellular,6,Nov,312,1.0,-1,0,No,0
60,Technician,Married,Tertiary,No,3462.0,Yes,No,Cellular,6,Nov,126,2.0,87,2,No,1
67,Retired,Married,Primary,No,942.0,No,No,Cellular,6,Nov,455,2.0,84,2,Yes,1
24,Technician,Married,Secondary,No,556.0,Yes,No,Cellular,6,Nov,368,2.0,80,2,Yes,1
